order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price
29781,4830198,1,F,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
29782,2393032,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,2,9200
29783,735882,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29784,3703422,1,F,30,투르 드 파리 브리,소프트치즈,브리,1,12950
29785,1331839,1,F,30,투르 드 파리 브리,소프트치즈,브리,1,12950
29786,4752668,1,F,60,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29787,3616223,1,F,30,미국 전통 치즈 5종,세미하드,모짜렐라,1,4900
29788,3020234,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,3,17700
29789,3777568,1,F,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800
29790,5414516,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29791,2565977,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29792,4646359,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29794,1461575,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800
29795,5657288,1,M,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,4,23600
29797,4175875,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,4,23600
29798,6523160,1,M,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800
29800,2828129,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800
29801,4428217,1,M,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29802,1059842,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
29803,5345336,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29806,4911775,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29807,1474805,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29808,1201849,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29809,1168158,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740
29810,6589351,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29811,615239,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,3,11610
29812,4412231,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29813,1522306,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740
29814,5860546,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29815,6271515,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29817,4796726,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29818,2043575,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740
29821,255329,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29824,6005222,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29827,4139337,1,M,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29828,960704,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29830,4788907,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29831,4980553,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29834,4703050,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29835,4899233,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29837,4888802,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29839,5840017,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29841,4688479,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29842,1516072,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29843,625633,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29844,111937,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29846,6230916,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,5,19350
29847,746199,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29849,3985345,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29851,3799093,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29854,5329675,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29856,6424971,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29860,1590919,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29862,4793038,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29864,3940689,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29865,986530,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29867,567970,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29869,5034747,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29870,2541570,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29878,282084,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29879,2517299,1,F,70,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29881,3750824,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29884,2741371,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29886,3364451,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29887,5590329,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29889,438150,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29891,5712310,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29893,1837585,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29896,5469793,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29898,5415318,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29900,2120112,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29901,3068126,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29902,2613496,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29904,5187317,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29907,4307077,1,M,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29908,1114471,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29910,963061,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29912,1473167,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29913,2464292,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,5,19350
29916,3984713,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29917,3731871,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29920,3982839,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29921,3149319,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740
29924,630793,1,M,60,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29925,5674742,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29927,160329,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29929,3331364,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29933,2044541,1,F,70,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29934,3376958,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29936,3451988,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29937,740179,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29940,1178975,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29942,1116484,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29944,6367607,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29947,3583309,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29948,4494078,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29950,3528313,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29951,5409595,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29952,3140073,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29953,1177215,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29955,202495,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29956,2021815,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29957,1874593,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
29958,5629900,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29959,958570,1,F,20,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29960,3857571,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29961,5810500,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29962,5505206,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29963,5079515,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29964,5064153,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29965,1051018,1,M,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29966,880604,1,F,20,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29967,2248056,1,M,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29968,5405533,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,2,11000
29969,4408805,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29970,1087362,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29971,5280544,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29972,4060096,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29973,1532842,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29974,1233707,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29975,810984,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29976,4601999,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29977,3778922,1,F,50,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29978,186387,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29979,564901,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29980,2826135,1,F,20,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29981,2649412,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500
29982,3408478,1,F,40,부라타 치즈,후레쉬치즈,부라타,2,15800
29983,1386038,1,F,40,부라타 치즈,후레쉬치즈,부라타,4,31600
29984,5990915,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,23800
29985,2146915,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29986,5056257,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29987,6257097,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29988,6315148,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29989,2828907,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,23800
29990,5426887,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29991,2464174,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,11900
29992,3716984,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29993,5998965,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,11900
29994,347961,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,11900
29995,3982610,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,11900
29996,3808394,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,23800
29997,2963601,1,F,50,덴마크 브리 치즈,소프트치즈,브리,1,4165
29998,346590,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7900
30000,5850556,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2,15800
30001,5941354,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,3,23700
30003,6189416,1,M,20,보코치니,후레쉬치즈,모짜렐라,1,6800
30005,3875658,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
30006,5809885,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
30007,6496927,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30008,2778283,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30009,5222702,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
30010,3991296,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
30011,2162862,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
30012,6074399,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
30013,1253659,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
30014,1716062,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
30015,631462,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
30016,2049320,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800
30017,3389344,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30018,5850056,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30019,1826523,1,F,30,덴마크 까망베르 치즈,소프트치즈,까망베르,1,4165
30020,5876549,1,M,40,덴마크 까망베르 치즈,소프트치즈,까망베르,2,8330
30022,6311390,1,F,40,덴마크 까망베르 치즈,소프트치즈,까망베르,1,4165
30023,2904368,1,F,40,덴마크 까망베르 치즈,소프트치즈,까망베르,2,8330
30024,6489674,1,F,40,덴마크 까망베르 치즈,소프트치즈,까망베르,1,4165
30025,3210602,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30026,180697,1,F,20,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30027,5940962,1,F,50,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30028,5416698,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30030,6283198,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30031,232582,1,M,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30032,205276,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30033,2569678,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30034,1675055,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30035,1986711,1,M,50,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30036,2126618,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30038,3612099,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30039,4586231,1,M,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30040,1900421,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30041,3190512,1,M,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30042,1442823,1,F,20,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30044,3075494,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2,13800
30046,651336,1,M,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30047,3890013,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30048,6578791,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30049,6084398,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30050,3966965,1,M,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30051,6415133,1,M,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30052,2423931,1,F,50,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30053,2151449,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30055,2606696,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30056,4263185,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2,13800
30057,686927,1,F,40,1000일 숙성 고다 치즈,세미하드치즈,고다,1,9900
30058,2018646,1,F,30,1000일 숙성 고다 치즈,세미하드치즈,고다,1,9900
30059,423803,1,F,30,에멘탈 치즈 2종,경성치즈,에멘탈,1,5900
30060,4802451,1,F,40,까망베르 2종,소프트치즈,까망베르,1,11900
30061,6213505,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30063,3283782,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30065,4253150,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
30066,3177965,1,F,40,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30068,5927209,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30069,2181760,1,F,50,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30071,479225,1,F,40,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30073,609556,1,F,10,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30074,1826798,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30075,775963,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30077,1939960,1,M,20,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30078,4001791,1,F,20,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30080,4457092,1,F,40,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30082,1535304,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30083,6029421,1,F,20,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30084,2685333,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30085,2064791,1,F,30,모짜렐라,후레쉬치즈,모짜렐라,1,5500
30087,2576923,1,F,30,덴마크 까망베르 치즈,소프트치즈,까망베르,1,4165
30088,1112283,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30090,3062226,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30092,1667577,1,M,20,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30094,4085406,1,F,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30096,1910683,1,M,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30098,6524674,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30099,1917372,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30100,3624709,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30101,311579,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30102,2161111,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30105,1384184,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30106,3021958,1,F,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30109,3397936,1,F,20,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30110,6470392,1,M,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,3,13800
30111,5885378,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30112,6274492,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30113,6176136,1,F,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30114,4061213,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600
30115,4302043,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30117,6078031,1,F,50,캄보졸라 치즈,소프트치즈,블루치즈,1,6400
30118,6392441,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30119,6533695,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740
30120,4372791,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30125,4397452,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30126,6333434,1,M,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30128,50679,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30130,28343,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30131,4270387,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30133,5722135,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30135,6128014,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30138,1498370,1,M,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
30139,1614053,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
