order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price,name_no,name,phone,email
29294,4736825,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29294,임모비,010-1111-1111,sJO554@naver.com
29295,119395,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29295,곽예리,010-1111-1111,Rzk334@naver.com
29296,242202,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29296,김봉도,010-1111-1111,mVr734@naver.com
29298,2911560,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29298,현영일,010-1111-1111,FUz116@gamil.com
29299,6182482,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29299,민숭보,010-1111-1111,EoB542@gamil.com
29300,2566315,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29300,문훔공,010-1111-1111,uXZ754@naver.com
29301,5078108,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29301,박고유,010-1111-1111,ipB152@naver.com
29302,2046196,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29302,류두빛,010-1111-1111,cRb220@naver.com
29303,3402448,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29303,강후흔,010-1111-1111,nAw500@naver.com
29305,6379821,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29305,허흠모,010-1111-1111,ttf266@naver.com
29307,3119789,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740,29307,여회배,010-1111-1111,wCj52@gamil.com
29308,3566292,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29308,임치면,010-1111-1111,tyi880@naver.com
29309,803377,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29309,원범웅,010-1111-1111,ZDY880@naver.com
29311,1810507,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29311,천도희,010-1111-1111,qjF344@gamil.com
29312,5710582,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740,29312,홍솜누,010-1111-1111,lBx268@naver.com
29313,719355,1,M,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29313,은혜란,010-1111-1111,wdT576@naver.com
29314,756824,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29314,권근명,010-1111-1111,opD646@naver.com
29316,916494,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29316,구도타,010-1111-1111,PbE630@naver.com
29318,6522255,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29318,주려별,010-1111-1111,ARi402@gamil.com
29319,4180704,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29319,신나무,010-1111-1111,zbQ616@gamil.com
29320,3983046,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29320,함재흥,010-1111-1111,QVA630@naver.com
29322,2154571,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29322,황아휴,010-1111-1111,wvI222@naver.com
29323,6317480,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29323,최판항,010-1111-1111,peD194@naver.com
29324,3571603,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7740,29324,양박언,010-1111-1111,ymX130@naver.com
29325,691901,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870,29325,구나이,010-1111-1111,Hvb494@naver.com
29326,3806064,1,F,20,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29326,추흔해,010-1111-1111,jgr154@naver.com
29327,5195995,1,M,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29327,임안삼,010-1111-1111,yKx990@naver.com
29328,2483540,1,M,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29328,유익항,010-1111-1111,Riq350@gamil.com
29329,5706842,1,F,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29329,임련달,010-1111-1111,oPd512@gamil.com
29331,890876,1,M,50,락토스프리 모짜렐라,후레쉬치즈,모짜렐라,1,5700,29331,현지천,010-1111-1111,DAG624@naver.com
29332,3444230,1,F,50,락토스프리 모짜렐라,후레쉬치즈,모짜렐라,1,5700,29332,염누여,010-1111-1111,gDo150@naver.com
29333,6280643,1,F,40,이탈리아 부라타 120g,후레쉬치즈,부라타,2,13200,29333,류전후,010-1111-1111,MKp284@gamil.com
29334,2141509,1,F,30,이탈리아 부라타 120g,후레쉬치즈,부라타,6,39600,29334,함잔흠,010-1111-1111,Wao800@naver.com
29335,3536044,1,M,40,이탈리아 부라타 120g,후레쉬치즈,부라타,1,6600,29335,최승화,010-1111-1111,oYS604@naver.com
29336,3451865,1,F,30,이탈리아 부라타 120g,후레쉬치즈,부라타,2,13200,29336,조철위,010-1111-1111,hpB728@naver.com
29337,1499482,1,M,40,이탈리아 부라타 120g,후레쉬치즈,부라타,1,6600,29337,배려후,010-1111-1111,JOd36@gamil.com
29338,6256430,1,F,30,이탈리아 부라타 120g,후레쉬치즈,부라타,1,6600,29338,남경사,010-1111-1111,Ljn886@naver.com
29340,1027594,1,M,30,이탈리아 부라타 120g,후레쉬치즈,부라타,3,19800,29340,엄범홍,010-1111-1111,TCX694@naver.com
29341,2153197,1,F,40,이탈리아 부라타 120g,후레쉬치즈,부라타,2,13200,29341,남개위,010-1111-1111,eyt696@naver.com
29342,850033,1,F,30,이탈리아 부라타 120g,후레쉬치즈,부라타,3,19800,29342,노누용,010-1111-1111,lJH288@gamil.com
29343,389547,1,F,40,이탈리아 부라타 120g,후레쉬치즈,부라타,1,6600,29343,황균옥,010-1111-1111,DHI896@naver.com
29344,422944,1,F,30,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7900,29344,신환식,010-1111-1111,dXe14@naver.com
29345,3203443,1,F,40,부라타 치즈,후레쉬치즈,부라타,1,14900,29345,노율섬,010-1111-1111,OdA786@gamil.com
29346,1878542,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,11900,29346,위휴바,010-1111-1111,IRO94@gamil.com
29347,5548234,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,23800,29347,우언현,010-1111-1111,yMc714@gamil.com
29348,4206639,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,23800,29348,왕악별,010-1111-1111,MTE108@naver.com
29353,650024,1,M,50,리코타 치즈,후레쉬치즈,리코타,6,71400,29353,장빛령,010-1111-1111,oOE422@gamil.com
29354,3868664,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,35700,29354,지분석,010-1111-1111,VPB132@naver.com
29356,3374271,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,11900,29356,방문한,010-1111-1111,ULG266@gamil.com
29359,2355718,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,11900,29359,최천범,010-1111-1111,PMj882@gamil.com
29360,861951,1,F,40,리코타 치즈,후레쉬치즈,리코타,4,47600,29360,장잔일,010-1111-1111,laM24@gamil.com
29362,5128579,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,23800,29362,류산량,010-1111-1111,Xdj742@naver.com
29365,4414653,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,23800,29365,황련성,010-1111-1111,sTh330@gamil.com
29366,3652835,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,11900,29366,황환제,010-1111-1111,rkl274@gamil.com
29368,5020829,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400,29368,안송근,010-1111-1111,tpd198@naver.com
29369,2071566,1,F,30,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2,14800,29369,선송혼,010-1111-1111,hsq178@naver.com
29370,3722952,1,M,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900,29370,차욱삼,010-1111-1111,SGW114@gamil.com
29371,4620400,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600,29371,방삼늬,010-1111-1111,Aoe930@naver.com
29372,358110,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,11900,29372,채아양,010-1111-1111,nov622@gamil.com
29373,1601339,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,11900,29373,배종분,010-1111-1111,ubc460@naver.com
29374,2504902,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,23800,29374,선원숙,010-1111-1111,UWb694@gamil.com
29375,937926,1,F,50,1000일 숙성 고다 치즈,세미하드치즈,고다,1,9900,29375,구련기,010-1111-1111,pYZ76@naver.com
29376,1966580,1,F,30,1000일 숙성 고다 치즈,세미하드치즈,고다,1,9900,29376,지솜춘,010-1111-1111,Qse376@naver.com
29377,6056354,1,F,40,1000일 숙성 고다 치즈,세미하드치즈,고다,1,9900,29377,나언새,010-1111-1111,rjF810@gamil.com
29378,4035816,1,F,40,만체고 치즈 6개월,하드치즈,만체고,1,7900,29378,정삼잎,010-1111-1111,alO196@gamil.com
29379,2334858,1,F,30,만체고 치즈 6개월,하드치즈,만체고,2,15800,29379,유준택,010-1111-1111,EAY434@gamil.com
29380,4480060,1,F,30,만체고 치즈 6개월,하드치즈,만체고,2,15800,29380,신우탐,010-1111-1111,vrf148@gamil.com
29381,5978274,1,F,30,만체고 치즈 6개월,하드치즈,만체고,2,15800,29381,공석번,010-1111-1111,dxA868@naver.com
29382,145692,1,M,40,만체고 치즈 6개월,하드치즈,만체고,1,7900,29382,백분찬,010-1111-1111,ZcM492@naver.com
29383,1481520,1,F,20,만체고 치즈 6개월,하드치즈,만체고,1,7900,29383,임세삼,010-1111-1111,XVH780@naver.com
29384,5756954,1,M,30,까망베르 2종,소프트치즈,까망베르,1,11900,29384,여림홍,010-1111-1111,krV670@gamil.com
29385,6431446,1,F,40,까망베르 2종,소프트치즈,까망베르,1,11900,29385,함숭고,010-1111-1111,dnC422@gamil.com
29386,45492,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29386,변가출,010-1111-1111,rqL560@naver.com
29387,4492304,1,F,20,모짜렐라 로그,후레쉬치즈,모짜렐라,2,31800,29387,전련항,010-1111-1111,GOi48@gamil.com
29388,6100859,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500,29388,석령들,010-1111-1111,iNh298@gamil.com
29389,4401515,1,F,40,에멘탈 슬라이스,세미하드치즈,에멘탈,1,5500,29389,진문곤,010-1111-1111,TUZ896@gamil.com
29390,4196874,1,F,30,에멘탈 슬라이스,세미하드치즈,에멘탈,2,11000,29390,진선욱,010-1111-1111,wsC394@naver.com
29391,345076,1,M,50,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900,29391,강채달,010-1111-1111,JvQ330@naver.com
29392,1473349,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900,29392,변강덕,010-1111-1111,Ftg14@naver.com
29393,1761491,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900,29393,주온빛,010-1111-1111,eWt462@gamil.com
29394,6364485,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29394,주잔태,010-1111-1111,fMG140@naver.com
29395,6337472,1,F,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900,29395,유슬전,010-1111-1111,AxG228@gamil.com
29397,6147129,1,F,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900,29397,성고걸,010-1111-1111,IaV208@naver.com
29400,5056139,1,F,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900,29400,신리빈,010-1111-1111,PMy372@naver.com
29401,2848333,1,M,40,쁘띠 브리,소프트치즈,브리,1,5130,29401,명효기,010-1111-1111,KKO390@gamil.com
29402,212435,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29402,천월다,010-1111-1111,BRD174@naver.com
29404,6076924,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29404,주운봉,010-1111-1111,TLL24@gamil.com
29405,3936472,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29405,지진혜,010-1111-1111,YaT168@naver.com
29407,3447488,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29407,백훔헌,010-1111-1111,nse86@naver.com
29408,4736723,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29408,전두재,010-1111-1111,UCq16@gamil.com
29409,4273177,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29409,정제강,010-1111-1111,Hoi664@naver.com
29410,3333476,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29410,변채선,010-1111-1111,ZFP494@naver.com
29411,2803512,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29411,남란효,010-1111-1111,eRz66@naver.com
29412,5602264,1,M,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29412,맹동흥,010-1111-1111,eeC210@gamil.com
29413,3038122,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29413,변대한,010-1111-1111,JES112@gamil.com
29414,5299380,1,F,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29414,구형온,010-1111-1111,meC814@gamil.com
29415,5897295,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29415,윤아전,010-1111-1111,ySn106@gamil.com
29416,489042,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29416,함진판,010-1111-1111,ebv64@gamil.com
29417,4634144,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900,29417,어조훔,010-1111-1111,ctq480@naver.com
29418,3175932,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200,29418,위윤루,010-1111-1111,xmq628@naver.com
29419,4412769,1,F,50,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29419,도공시,010-1111-1111,QvA636@gamil.com
29420,1574655,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29420,전관택,010-1111-1111,NWk148@naver.com
29422,3763539,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29422,강전휴,010-1111-1111,TVX324@naver.com
29423,4397373,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29423,홍랑섭,010-1111-1111,DAY68@gamil.com
29424,5063861,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,2,31800,29424,주회건,010-1111-1111,fiW142@gamil.com
29425,6286633,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29425,문은하,010-1111-1111,yJw508@naver.com
29426,742392,1,F,20,부라타 치즈,후레쉬치즈,부라타,1,7900,29426,명예온,010-1111-1111,kWE858@naver.com
29427,4725272,1,F,30,부라타 치즈,후레쉬치즈,부라타,1,7900,29427,옥승직,010-1111-1111,kep352@gamil.com
29429,5045161,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29429,여민마,010-1111-1111,DhN592@naver.com
29430,3683170,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900,29430,우솔부,010-1111-1111,zBF178@gamil.com
29431,2742170,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,10,39900,29431,변란재,010-1111-1111,izf514@gamil.com
29434,5799794,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7980,29434,구랑잔,010-1111-1111,PUR746@naver.com
29437,2184494,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7980,29437,지혜혜,010-1111-1111,Ywl530@naver.com
29438,564558,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7980,29438,여누일,010-1111-1111,cpa752@gamil.com
29441,1153627,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,10,39900,29441,유영혜,010-1111-1111,gqw234@naver.com
29444,4739959,1,F,50,모짜렐라 카우,후레쉬치즈,모짜렐라,3,11970,29444,현춘지,010-1111-1111,hYJ582@gamil.com
29448,2832132,1,F,20,모짜렐라 카우,후레쉬치즈,모짜렐라,2,7980,29448,고늬종,010-1111-1111,SXX538@naver.com
29449,5098294,1,F,40,쁘띠 까망베르,소프트치즈,까망베르,10,51300,29449,차관견,010-1111-1111,pAd410@naver.com
29450,2160991,1,F,30,쁘띠 까망베르,소프트치즈,까망베르,2,10260,29450,전지달,010-1111-1111,ZLC52@naver.com
29452,1229870,1,F,40,쁘띠 까망베르,소프트치즈,까망베르,3,15390,29452,허번초,010-1111-1111,JvY224@gamil.com
29456,3317070,1,F,30,쁘띠 까망베르,소프트치즈,까망베르,1,5130,29456,양보권,010-1111-1111,enG696@gamil.com
29459,2409474,1,F,40,쁘띠 까망베르,소프트치즈,까망베르,1,5130,29459,오흥황,010-1111-1111,HzR622@gamil.com
29462,4756017,1,F,40,쁘띠 까망베르,소프트치즈,까망베르,1,5130,29462,이만달,010-1111-1111,bFV660@gamil.com
29465,2134819,1,F,30,1833 체다 치즈,세미하드,체다,1,4200,29465,노향람,010-1111-1111,DSv612@naver.com
29469,6083213,1,F,30,1833 체다 치즈,세미하드,체다,5,21000,29469,진겸시,010-1111-1111,ono788@gamil.com
29470,6453264,1,F,30,1833 체다 치즈,세미하드,체다,1,4200,29470,방애리,010-1111-1111,EPR808@gamil.com
29472,4129980,1,F,20,1833 체다 치즈,세미하드,체다,1,4200,29472,표두승,010-1111-1111,NPQ116@gamil.com
29475,3925175,1,M,30,1833 체다 치즈,세미하드,체다,6,25200,29475,소식범,010-1111-1111,ZqP564@gamil.com
29478,2183852,1,F,20,1833 체다 치즈,세미하드,체다,3,12600,29478,진치누,010-1111-1111,rek958@naver.com
29479,1199324,1,F,30,1833 체다 치즈,세미하드,체다,6,25200,29479,명수철,010-1111-1111,ZcE932@naver.com
29481,3627635,1,F,40,1833 체다 치즈,세미하드,체다,2,8400,29481,우새신,010-1111-1111,fFb562@naver.com
29483,2462417,1,F,30,1833 체다 치즈,세미하드,체다,3,12600,29483,민창춘,010-1111-1111,JMq566@gamil.com
29484,2074104,1,F,30,1833 체다 치즈,세미하드,체다,5,21000,29484,조섬현,010-1111-1111,Pfd802@naver.com
29485,5361434,1,F,50,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600,29485,임루웅,010-1111-1111,uyf844@naver.com
29486,3056954,1,F,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,2,11800,29486,채휴환,010-1111-1111,KkS328@gamil.com
29489,1130002,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900,29489,노재운,010-1111-1111,TRF706@naver.com
29493,2567238,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900,29493,양심걸,010-1111-1111,QfX304@naver.com
29494,2152759,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800,29494,유슬오,010-1111-1111,vho602@gamil.com
29495,3862423,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800,29495,정빛남,010-1111-1111,vMR806@gamil.com
29497,1610100,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800,29497,이숭일,010-1111-1111,Axn110@gamil.com
29498,4178371,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800,29498,소후우,010-1111-1111,oAW64@gamil.com
29499,4863598,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600,29499,강세훈,010-1111-1111,jAn536@gamil.com
29500,1755996,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,2,9200,29500,이운숭,010-1111-1111,JZU312@naver.com
29501,3475561,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600,29501,문새악,010-1111-1111,Dmj834@gamil.com
29502,2649056,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600,29502,하무백,010-1111-1111,FfR90@gamil.com
29503,3679986,1,F,30,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1,4600,29503,용숭권,010-1111-1111,LRR222@gamil.com
29504,1161363,1,F,30,쁘띠 브리,소프트치즈,브리,1,5130,29504,조루달,010-1111-1111,sOj818@gamil.com
29505,6056506,1,F,30,쁘띠 브리,소프트치즈,브리,1,5130,29505,신기곤,010-1111-1111,CnL186@naver.com
29506,2065337,1,F,40,쁘띠 브리,소프트치즈,브리,1,5130,29506,옥주길,010-1111-1111,ybe124@gamil.com
29507,6156540,1,F,30,쁘띠 브리,소프트치즈,브리,1,5130,29507,김노판,010-1111-1111,seT706@naver.com
